ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,Category,Validated_Genes_Found,n_Validated
GO:0033108,mitochondrial respiratory chain complex assembly,93,-0.4853999627560872,-2.324321445255856,5.6770302162781013e-8,5.791955462119829e-6,4.008172809952446e-6,3748,"tags=58%, list=30%, signal=41%",TACO1/NDUFAF1/TMEM70/BCS1L/UQCC5/NDUFS5/UQCC2/COX7A2L/TMEM186/SLC25A33/NDUFS6/COA6/FXN/AIFM1/UQCC4/COA5/CEP89/UQCC6/EIF2S1/SDHAF3/PET100/TTC19/COA4/DMAC2/NDUFAF5/NDUFS4/NUBPL/UQCC1/TMEM242/NDUFC2/SDHAF1/SCO1/FASTKD3/TMEM126A/FOXRED1/PET117/NDUFAF3/NDUFS1/ACAD9/ATPAF1/HIGD1A/TMEM126B/SDHAF4/NDUFAF7/TMEM223/OXA1L/COX18/LYRM7/NDUFA6/COA1/COA3/DMAC1/IMMP2L/CHCHD7,GO_BP,UQCC1/SDHAF1/FOXRED1/PET117/ATPAF1/TMEM126B/SDHAF4/TMEM223/COX18/LYRM7/NDUFA6/COA1/COA3/DMAC1/CHCHD7,15
GO:0021782,glial cell development,108,0.4553595785125822,2.18373082429569,3.129293666425946e-7,2.2186161706202936e-5,1.5353358755881092e-5,2158,"tags=37%, list=17%, signal=31%",RAF1/ABCA2/PICK1/ADORA2A/KCNJ10/NAGLU/SKI/TGFB1/SOX10/PRX/POU3F2/PLEC/ERBB3/LAMB2/ILK/ZEB2/CLU/DLL1/MED12/MYRF/GRN/AKT1/CNTN2/FA2H/OLIG1/MAPK3/PARD3/PHGDH/LPAR1/SMO/TTBK1/ASCL1/SIRT2/PALS1/COL6A1/GFAP/PLP1/GPM6B/ID4/MAP2K2,GO_BP,RAF1/ABCA2/PICK1/ADORA2A/KCNJ10/NAGLU/SKI/TGFB1/SOX10/PRX/POU3F2/PLEC/ERBB3/LAMB2/ILK/ZEB2/CLU/MED12/MYRF/CNTN2/OLIG1/LPAR1/ASCL1,23
GO:0003158,endothelium development,100,0.4631184142826301,2.201468895070914,4.342201924941329e-7,2.9776115822999308e-5,2.060578998030829e-5,2748,"tags=43%, list=22%, signal=34%",RAPGEF1/VEZF1/NAGLU/EZR/DLL4/HEY2/RAP1A/PPP1R16B/NOTCH1/RBPJ/IKBKB/DLL1/S1PR3/SMAD4/ATOH8/FZD1/TJP2/KDM6B/RAPGEF3/ROCK1/STARD13/RDX/NOTCH4/TJP1/ZEB1/BTG1/ADD1/NR2F2/TIE1/HAPLN2/PLOD3/EDNRB/CLDN5/ARHGEF26/BSG/AFDN/FGF1/S1PR1/AMOTL2/APOLD1/ITGAX/CD34/GPX1,GO_BP,RAPGEF1/VEZF1/NAGLU/EZR/DLL4/RAP1A/PPP1R16B/RBPJ/IKBKB,9
GO:2000628,regulation of miRNA metabolic process,67,0.5081317737674844,2.218538945083808,7.480803646765975e-7,4.470314522060297e-5,3.093565417835554e-5,3375,"tags=51%, list=27%, signal=37%",YY1/APLN/NFIB/NFKB1/BMPR1A/TGFB1/RELA/ZSWIM8/SMAD4/ATOH8/TEAD1/NCOR2/PNPT1/PPARA/NOTCH3/NFATC3/NCOR1/NFATC4/PAX6/REST/NOTCH2/QKI/ETS1/NR3C1/SREBF1/MRTFA/FOXO3/TGFB2/EGFR/STAT3/MYCN/GATA2/POU2F1/ZNF512B,GO_BP,YY1/APLN/NFIB/TGFB1,4
GO:0070849,response to epidermal growth factor,48,0.5421898617815532,2.217027355462214,3.069214505587665e-6,1.4108268436124397e-4,9.763261874339015e-5,1858,"tags=38%, list=15%, signal=32%",DAB2IP/GIT1/MCM7/PLCG1/SPG21/IQGAP1/PPP1R9B/PTPN11/AKT1/MAPK3/INPP5K/ASCL1/STAT5B/NCL/GAREM1/ZFP36L1/MED1/SNX6,GO_BP,DAB2IP/GIT1/MCM7/PLCG1/IQGAP1/ASCL1,6
GO:0045598,regulation of fat cell differentiation,100,0.4410036677903253,2.0963447518199905,4.541807422067676e-6,1.844502955971756e-4,1.2764405120782943e-4,2338,"tags=39%, list=19%, signal=32%",LRP3/GPS2/CREBL2/LMO3/AXIN1/GPER1/SORT1/ZBTB7B/TGFB1/ZBTB16/ZNF385A/TGFB1I1/SOX13/STK4/DUSP10/MEX3C/SIRT1/AKT1/WWTR1/BMAL1/SFRP1/ASXL2/SIRT2/ASXL1/TLCD3B/FOXO1/SAV1/RORA/ZFP36L1/FLCN/SFRP2/TAF8/HNRNPU/ID4/TRIO/CCDC85B/JDP2/TMEM64/PIM1,GO_BP,LRP3/GPS2/CREBL2/LMO3/AXIN1/GPER1/SORT1/ZBTB7B/TGFB1/ZBTB16/ZNF385A,11
GO:0090100,positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,75,0.470511333524674,2.116372088527623,5.541385458018111e-6,2.1663191935410986e-4,1.4991451066945208e-4,1080,"tags=32%, list=9%, signal=29%",CREBBP/EP300/AXIN1/NPNT/BMPR1A/TGFB1/CRB2/ING2/CDKN1C/SMAD2/MSX1/HIPK2/NOTCH1/ILK/ZEB2/TGFB1I1/RBPJ/GDF11/SMAD4/TGFB3/ATOH8/STK11/PARP1/NUMA1,GO_BP,CREBBP/AXIN1/TGFB1/CRB2/ING2/CDKN1C/HIPK2/ILK/ZEB2/RBPJ/TGFB3/STK11,12
GO:0030865,cortical cytoskeleton organization,47,0.5363451609937293,2.1788469140864604,6.173644824029164e-6,2.3476687544467264e-4,1.6246433747445167e-4,2833,"tags=51%, list=23%, signal=40%",ANLN/RHOQ/EZR/FMNL2/PLEC/IQGAP1/TLN1/LLGL1/RTKN/VPS4A/RHOG/ROCK1/DLG1/LLGL2/FMNL3/ARF6/KANK1/RAB13/EHD2/RACGAP1/RAC1/PPFIA1/EPB41L1/PPFIBP1,GO_BP,ANLN/RHOQ/EZR/FMNL2/PLEC/IQGAP1/TLN1/LLGL1,8
GO:0030866,cortical actin cytoskeleton organization,33,0.6025468576099666,2.2393706470220023,9.79849182195109e-6,3.2273300229308197e-4,2.2333901790605467e-4,2499,"tags=55%, list=20%, signal=44%",ANLN/RHOQ/EZR/FMNL2/PLEC/IQGAP1/TLN1/LLGL1/RTKN/VPS4A/ROCK1/DLG1/LLGL2/FMNL3/ARF6/RAB13/EHD2/RACGAP1,GO_BP,ANLN/RHOQ/EZR/FMNL2/PLEC/IQGAP1/TLN1/LLGL1,8
GO:0043648,dicarboxylic acid metabolic process,82,-0.45593641849885874,-2.1279731645247435,1.067333519317319e-5,3.479612445135274e-4,2.407975697150623e-4,3848,"tags=51%, list=31%, signal=36%",FAHD1/IDH2/DGLUCY/SDHA/ATCAY/SUCLG2/ADSS2/AASDHPPT/FAHD2A/ASL/ACLY/NIT2/GOT1/GCLM/FTCD/OAT/MDH1/SLC25A32/MTHFD1L/DLST/SUCLA2/MDH2/DLD/FAHD2B/GAD1/ACOT8/ADHFE1/GLS2/GAD2/ASS1/FH/OGDHL/PHYH/ALDH18A1/ME3/MTHFD1/SDHB/ACOT4/AADAT/ME1/ALDH5A1/ME2,GO_BP,PHYH/MTHFD1/SDHB/ME1/ALDH5A1/ME2,6
GO:0007422,peripheral nervous system development,64,0.48000460816633705,2.0754645897451987,1.0730815334029413e-5,3.479612445135274e-4,2.407975697150623e-4,3116,"tags=52%, list=25%, signal=39%",RAF1/SKI/NFASC/SOX10/PRX/SOX8/POU3F2/PLEC/ERBB3/LAMB2/RELA/ILK/MED12/UGT8/AKT1/FA2H/MAPK3/PARD3/ASCL1/SIRT2/LAMA2/PALS1/COL6A1/HAPLN2/EDNRB/MAP2K2/NEFH/ARHGEF10/NDRG1/NAB1/SOS1/DAG1/AKT2,GO_BP,RAF1/SKI/NFASC/SOX10/PRX/SOX8/POU3F2/PLEC/ERBB3/LAMB2/ILK/MED12/UGT8/ASCL1,14
GO:0007492,endoderm development,60,0.49828185586197826,2.117172861971777,1.4065704961362636e-5,4.263539409665211e-4,2.9504720552057397e-4,2786,"tags=48%, list=22%, signal=38%",SETD2/BRD3/EP300/PAF1/BMPR1A/TGFB1/NOG/BPTF/ITGB5/SMAD2/NOTCH1/MED12/SMAD4/DUSP1/ZFP36L1/COL6A1/SOX2/COL11A1/TNRC6A/ITGA5/MYH9/CTR9/HDAC1/MMP15/KIF16B/CDC73/ITGB2/SSBP3/LAMC1,GO_BP,BRD3/PAF1/TGFB1/BPTF/ITGB5/MED12/DUSP1,7
GO:0062014,negative regulation of small molecule metabolic process,75,0.4532414381376378,2.0386916545726805,1.920610140324985e-5,5.216595964494514e-4,3.610010167057114e-4,3167,"tags=47%, list=26%, signal=35%",GIT1/EP300/GCHFR/NFKB1/DDIT4/PRKG1/CRY1/UBR4/SIRT1/HDAC4/C1QTNF3/AKT1/PARP1/DKK3/PPARA/SIRT2/TSPO/KAT2B/NUPR1/NCOR1/CBFA2T3/FLCN/ACACB/GCK/REST/ACADVL/APPL2/SIRT4/PLIN5/WDTC1/MFSD2A/APOE/STAT3/ERLIN1/DCAF5,GO_BP,GIT1/GCHFR/DDIT4/UBR4,4
GO:0035329,hippo signaling,50,0.5263173027880995,2.1674306187200356,2.3619557162701465e-5,6.061386970035597e-4,4.1946259087781093e-4,1777,"tags=38%, list=14%, signal=33%",MAP4K4/WWC3/TEAD2/NF2/CORO7/MAP2K3/WWC1/SLMAP/STK4/SIRT1/WTIP/TEAD1/WWTR1/MOB3B/AMOT/DLG5/SAV1/TIAL1/STRN4,GO_BP,MAP4K4/TEAD2/NF2/CORO7/MAP2K3/WTIP,6
GO:0006099,tricarboxylic acid cycle,30,-0.5915878261641954,-2.2081353978544596,3.740618548548563e-5,8.132489338786827e-4,5.627878677268587e-4,2069,"tags=60%, list=17%, signal=50%",MDH1/ACO2/NNT/SDHD/ACO1/DLST/SUCLA2/IDH3G/MDH2/DLD/PDHA1/DLAT/FH/OGDHL/SDHC/SDHAF4/SDHB/SUCLG1,GO_BP,PDHA1/SDHAF4/SDHB/SUCLG1,4
GO:0046330,positive regulation of JNK cascade,66,0.4626142625842831,2.0101229388218442,4.9406536031479946e-5,9.748468878286821e-4,6.746175475996517e-4,3569,"tags=50%, list=29%, signal=36%",DAB2IP/MAP2K7/MAP3K10/AXIN1/MAPKBP1/DVL3/MAP4K2/CRK/HIPK2/MTURN/TPD52L1/TAOK2/RNF13/RASSF2/MAP3K11/MAPK8IP1/DVL2/FZD7/MINK1/WNT7A/DUSP22/TAOK1/FLT4/CCN2/TRAF4/GADD45G/DUSP19/MFHAS1/TLR4/PYCARD/CCDC88C/MAP3K5/CARD9,GO_BP,DAB2IP/MAP2K7/MAP3K10/AXIN1/MAPKBP1/DVL3/CRK/HIPK2,8
GO:0042475,odontogenesis of dentin-containing tooth,43,0.5267551060638029,2.075310156374685,5.237794130819569e-5,0.0010143376319082526,7.019460945299131e-4,2475,"tags=42%, list=20%, signal=34%",NFIC/ANKRD11/SLC4A2/BMPR1A/TGFB1/NF2/MSX1/SMO/CSF1/PPARA/LRP4/HDAC1/CSF3R/TCIRG1/BSG/BAX/CTNNA1/LAMA5,GO_BP,NFIC/ANKRD11/SLC4A2/TGFB1/NF2,5
GO:0007007,inner mitochondrial membrane organization,43,-0.5294733710253746,-2.1582674042408194,6.172013470159038e-5,0.0011474458820300113,7.940602125350808e-4,2150,"tags=49%, list=17%, signal=41%",TIMM9/MICU1/MICOS10/CHCHD6/TOMM70/SLC25A46/TIMM8A/APOO/TIMM10/HSPA9/TMEM126A/MTX2/TIMM10B/AGK/GHITM/OPA1/IMMT/OXA1L/COX18/TIMM8B/MICOS13,GO_BP,OPA1/COX18/TIMM8B/MICOS13,4
GO:0060415,muscle tissue morphogenesis,39,0.5433561512214948,2.107048526978863,1.0719668166223312e-4,0.001744761554058837,0.0012074170574283886,2593,"tags=51%, list=21%, signal=41%",EGLN1/NAGLU/DLL4/BMPR1A/TGFB1/NOG/HEY2/NOTCH1/RBPJ/VANGL2/SMAD7/SMAD4/FZD1/MED1/COL11A1/CHD7/FGFR2/S1PR1/TGFB2/TGFBR1,GO_BP,EGLN1/NAGLU/DLL4/TGFB1/RBPJ/SMAD7,6
GO:0030261,chromosome condensation,22,0.6281705054834721,2.064603396056443,2.0156163721123574e-4,0.002764368290015079,0.001913009498984981,2196,"tags=45%, list=18%, signal=37%",BAZ1B/ACIN1/AKAP8/GPER1/CHMP1A/NCAPD2/AKAP8L/KMT5A/PHF13/NCAPG2,GO_BP,BAZ1B/ACIN1/AKAP8/GPER1,4
GO:0003682,chromatin binding,464,0.407350350458624,2.3383932367102034,7.059860012314888e-20,5.351373889334685e-17,4.17646455465365e-17,3217,"tags=45%, list=26%, signal=35%",CIC/RERE/YY1/CBX5/SAMD1/PCBP2/MBD3/CREBBP/STAG1/FOXO4/BRD3/CTCF/ZNF609/PHF19/SUPT6H/NELFA/E2F4/HIRA/NCOA1/HCFC1/EP300/PAF1/ARID1A/MITF/SMARCD3/GPER1/TNRC18/TLE4/ATRX/NFKB1/MECP2/PHF21A/SMC1A/POLA1/POLG/POLD1/CHD4/SOX10/AHDC1/NIPBL/ING2/URI1/WAC/MSL2/MSH6/ZFX/SMAD2/CHD1/ZC3H4/PKN1/NOTCH1/RELA/RNF168/STAG2/SIRT7/PHF10/ING5/CENPB/REPIN1/BMI1/RBPJ/MED12/SET/KAT6A/TADA2B/DNAJC2/MTA1/HMGN5/KAT6B/KAT8/TRIM28/NUP62/SMAD4/SIRT1/PER1/SMARCA1/RCC1/SSRP1/GABPA/PARP1/NCOR2/KDM6B/ELK1/NCOA5/YBX1/UPF1/NSD2/RAD21/DNMT1/CHD3/ATXN1L/ACTN4/SMARCC1/ZNF276/ASCL1/STAT5B/ANKRD17/ASXL2/ZEB1/SIRT2/ADNP/UBTF/ASXL1/ATF4/NAP1L1/BRD4/SMC3/JARID2/NAP1L4/PHC2/NCOA6/KDM3A/FOXO1/KAT2B/ELK4/SAP30L/POLE/HP1BP3/SMARCC2/UXT/NFIA/GATAD2B/NUPR1/PCNA/TAL1/ZIC2/MED1/PBRM1/RING1/KDM3B/ARID3A/PAX6/NFE2L1/BRD2/CALCOCO1/CHD8/SMARCE1/KMT5C/PYGO2/REST/PHF13/TGIF1/NKAPL/HNRNPU/SAFB/PHF1/PCGF1/CHD7/HDAC1/KDM5A/BAP1/JDP2/ACSS2/MLLT1/IKZF5/CHD2/ACTL6A/HDAC5/PBX2/THRA/NR3C1/SREBF1/TASOR/ARID5A/NSD1/CREB3/SUPT5H/MBD6/SMARCD2/RNF169/FOXO3/HES1/KMT2A/MBD2/RNF20/ZNF445/SBNO2/SP3/MTA2/MCM3AP/SMARCB1/SMC2/PELP1/IRF3/LHX2/PRDM15/ASH1L/DHX30/EGFR/NUCKS1/RNF8/H2AZ1/SFMBT1/FLI1/YAP1/STAT3/SCMH1/DNMT3A/PRDM11/PWWP3A/FUS/PRKCB/NFAT5/CEBPB/GATA2/SKIL/CLOCK/MORC2/CHD1L,GO_MF,CIC/RERE/YY1/CBX5/SAMD1/PCBP2/MBD3/CREBBP/FOXO4/BRD3/CTCF/PHF19/SUPT6H/NELFA/E2F4/HIRA/NCOA1/HCFC1/PAF1/ARID1A/SMARCD3/GPER1/TNRC18/TLE4/ATRX/MECP2/PHF21A/POLG/CHD4/SOX10/NIPBL/ING2/URI1/WAC/STAG2/SIRT7/PHF10/ING5/CENPB/RBPJ/MED12/KAT8/PER1/ZNF276/ASCL1,45
GO:0008134,transcription factor binding,497,0.37392429075673717,2.159991240695487,1.8461671286721508e-16,6.996973417667451e-14,5.4607680332302565e-14,3161,"tags=41%, list=25%, signal=32%",SETD1A/ZMYND8/YY1/NFKBIA/CBX5/CREBBP/FOXO4/CTCF/HDGF/MAP3K10/TFDP2/PADI2/HIRA/AKAP8/USF2/NCOA1/HCFC1/EP300/ARID1A/SKI/LMO3/SMARCD3/WFS1/TLE4/NFKB1/EBF4/PURA/FBL/NFYB/KEAP1/JUND/ZBTB7A/TEAD2/CHD4/SOX10/HEY2/SOX8/EHMT1/TAF4/DCAF1/MED13/CGGBP1/ZBTB16/DAXX/SP1/SMAD2/PTMA/TBX6/SETD3/ZBTB17/HIPK2/PKN1/RELA/TGFB1I1/DOT1L/TADA3/MAX/CRY1/RBPJ/DLL1/CRTC3/AIP/FIZ1/MED12/KAT6A/MTA1/BCL2/TCF12/KAT8/STK4/PRMT2/SMAD4/ATOH8/SIRT1/PER1/MED16/SMARCA1/WIZ/HDAC4/PHF12/JUP/SPEN/PARP1/RXRA/INTS13/NCOR2/MAPK3/ZNF618/ELK1/BMAL1/UBXN7/RAD21/ZNHIT6/ACTN4/MAVS/BHLHE41/PPARA/EEF1D/ZNF644/ASCL1/STAT5B/STK36/SIRT2/ID3/ADD1/ASXL1/ATF4/TBX3/SRARP/MED25/VHL/TOB2/NCOA6/KDM3A/PBXIP1/TCF3/TCF4/KAT2B/CRKL/PRDM16/RORA/CTBP2/CNOT2/ZNF703/NFIA/PCNA/DDX3X/CTDP1/TAL1/NCOR1/TRIP4/RPS3/MED1/PAX6/BRF1/SMARCE1/FAM89B/FOXF2/IFI16/ZBTB43/REST/HNRNPU/BCL3/PHF1/ID4/HDAC1/ENO1/STAT5A/SP100/NCAPG2/NOTCH2/LRIF1/RFX5/BAZ2A/UBE2I/HDAC5/NFATC1/PIM1/PBX2/THRA/ETS1/NR3C1/SREBF1/LYAR/ARID5A/NSD1/CREB3/FOXO3/HES1/IKZF4/VGLL4/BBS2/LCOR/DDX20/SYVN1/TFDP1/ZNF516/SP3/TLE1/CD34/MTA2/SMARCB1/WIPI1/TACC1/CRTC2/PSMC5/E2F1/NUCKS1/CEBPG/BAIAP2/MTDH/SNW1/XPO1/TRIP6/NR1D1/RFC1/TPT1/YAP1/STAT3/BRD8/DNMT3A/LATS1/PRKCB/CEBPB/GATA2,GO_MF,SETD1A/ZMYND8/YY1/NFKBIA/CBX5/CREBBP/FOXO4/CTCF/HDGF/MAP3K10/TFDP2/PADI2/HIRA/AKAP8/USF2/NCOA1/HCFC1/ARID1A/SKI/LMO3/SMARCD3/WFS1/TLE4/EBF4/FBL/NFYB/KEAP1/JUND/ZBTB7A/TEAD2/CHD4/SOX10/SOX8/EHMT1/ZBTB16/DAXX/PTMA/SETD3/ZBTB17/HIPK2/RBPJ/AIP/MED12/TCF12/KAT8/PRMT2/PER1/ASCL1,48
GO:0001216,DNA-binding transcription activator activity,241,0.4577345806385611,2.4104887128004084,1.527704885400083e-15,2.8950007578331573e-13,2.2593951199864387e-13,3438,"tags=52%, list=28%, signal=39%",YY1/NFIC/SALL2/FOXO4/TFDP2/E2F4/TFEB/VEZF1/USF2/NFIB/MITF/SOX12/NFKB1/EBF4/NFYB/ZBTB7B/CREBRF/JUND/ZNF580/SOX10/ZNF71/MTF1/POU3F2/ZBTB16/PBX3/MAFF/SP1/ZFX/SMAD2/MSX1/ZBTB17/RELA/KLF15/ZEB2/PLAGL2/RBPJ/ATF1/ZSCAN21/CSRNP1/FOXJ1/TCF12/ELF1/SMAD4/ZNF212/NEUROD2/TEAD1/HDAC4/GABPA/ZNF143/ELK1/ZNF24/THAP11/IRF2/FOXK2/KLF13/PPARA/STAT5B/BACH1/ATF4/RFX2/TBX3/NFATC3/TCF3/TCF4/FOXO1/ELK4/PRDM16/PRDM4/NFIA/ZBED1/SOX2/PAX6/NFE2L1/FOXF2/MZF1/STAT5A/ZNF292/SP100/ZNF395/RFX5/ZNF639/HDAC5/NFATC1/PBX2/FOXF1/ETS1/NR3C1/SREBF1/CREB3/MAF/ELK3/FOXO3/ZFAT/ATF6B/IRF1/TFDP1/GLIS2/IRF5/USF3/IRF3/MECOM/LHX2/PRDM15/KLF7/E2F1/CEBPG/ESRRA/SOX21/NR2E1/FLI1/STAT3/MLXIP/MYCN/MAFG/NFAT5/CEBPB/GATA2/CLOCK/ZIC1/GLIS1/ERG/POU2F1/MLXIPL/NFE2L2/E2F5/MEF2B,GO_MF,YY1/NFIC/SALL2/FOXO4/TFDP2/E2F4/TFEB/VEZF1/USF2/NFIB/SOX12/EBF4/NFYB/ZBTB7B/JUND/SOX10/POU3F2/ZBTB16/MAFF/ZBTB17/ZEB2/RBPJ/TCF12/NEUROD2,24
GO:0140297,DNA-binding transcription factor binding,403,0.37991789806641507,2.1422525092769495,7.207499034775879e-14,1.0926568536720232e-11,8.527609384303251e-12,3161,"tags=42%, list=25%, signal=32%",SETD1A/ZMYND8/YY1/NFKBIA/CBX5/CREBBP/FOXO4/MAP3K10/PADI2/HIRA/AKAP8/USF2/NCOA1/HCFC1/EP300/ARID1A/SKI/LMO3/SMARCD3/WFS1/TLE4/EBF4/PURA/NFYB/KEAP1/JUND/ZBTB7A/CHD4/SOX10/HEY2/SOX8/TAF4/DCAF1/MED13/CGGBP1/DAXX/SP1/SMAD2/PTMA/TBX6/SETD3/ZBTB17/HIPK2/PKN1/RELA/TGFB1I1/DOT1L/TADA3/MAX/CRY1/RBPJ/DLL1/CRTC3/AIP/FIZ1/MED12/KAT6A/MTA1/BCL2/TCF12/KAT8/STK4/PRMT2/SMAD4/ATOH8/SIRT1/PER1/MED16/SMARCA1/HDAC4/JUP/SPEN/PARP1/RXRA/INTS13/NCOR2/MAPK3/ELK1/BMAL1/UBXN7/RAD21/ACTN4/MAVS/BHLHE41/PPARA/EEF1D/ASCL1/STAT5B/SIRT2/ID3/ADD1/ASXL1/ATF4/TBX3/SRARP/MED25/VHL/TOB2/NCOA6/KDM3A/PBXIP1/TCF3/KAT2B/CRKL/PRDM16/CTBP2/ZNF703/NFIA/PCNA/CTDP1/TAL1/NCOR1/TRIP4/RPS3/MED1/SMARCE1/REST/BCL3/ID4/HDAC1/STAT5A/SP100/NCAPG2/NOTCH2/LRIF1/BAZ2A/HDAC5/NFATC1/PBX2/ETS1/LYAR/ARID5A/NSD1/CREB3/HES1/IKZF4/BBS2/LCOR/DDX20/SYVN1/TFDP1/ZNF516/SP3/TLE1/CD34/MTA2/SMARCB1/WIPI1/TACC1/CRTC2/PSMC5/E2F1/NUCKS1/CEBPG/MTDH/SNW1/XPO1/TRIP6/RFC1/TPT1/YAP1/STAT3/BRD8/DNMT3A/LATS1/PRKCB/CEBPB/GATA2,GO_MF,SETD1A/ZMYND8/YY1/NFKBIA/CBX5/CREBBP/FOXO4/MAP3K10/PADI2/HIRA/AKAP8/USF2/NCOA1/HCFC1/ARID1A/SKI/LMO3/SMARCD3/WFS1/TLE4/EBF4/NFYB/KEAP1/JUND/ZBTB7A/CHD4/SOX10/SOX8/DAXX/PTMA/SETD3/ZBTB17/HIPK2/RBPJ/AIP/MED12/TCF12/KAT8/PRMT2/PER1/ASCL1,41
GO:0001217,DNA-binding transcription repressor activity,187,0.47017695130249304,2.420785226145388,9.997082099245932e-14,1.262964705204736e-11,9.85677217504599e-12,3375,"tags=49%, list=27%, signal=36%",MXI1/YY1/ZBTB34/CTCF/HDGF/NACC1/ZBTB12/ZNF219/MITF/SKI/E2F6/NFKB1/ZNF205/PURA/ZBTB7B/ZBTB7A/HEY2/ZBTB16/CC2D1A/MSX1/ZBTB17/RELA/ZEB2/ERF/ZBTB20/MAX/ZBTB14/SOX13/POU6F1/ZGPAT/NR2F1/HIC1/THAP11/ZBTB2/ZBTB5/FOXK2/ZBTB46/MAFK/SALL1/BHLHE41/PPARA/NACC2/ASCL1/BACH1/ZEB1/TBX3/CC2D1B/ZBTB1/ZFHX3/NR2F2/NFATC3/TCF3/FOXO1/PRDM16/NFATC4/ZNF692/PAX6/NFE2L1/MZF1/REST/TGIF1/ENO1/TRPS1/KLF16/JDP2/BCL6B/IKZF5/SMAD5/NR3C1/ELK3/FOXO3/HES1/SOX6/NR2F6/GTF2IRD1/ZNF148/SP3/GLIS2/IRF3/ESRRA/ZNF281/NR2E1/NR1D1/NFIL3/CEBPB/SKIL/ETV3/ZNF668/MLXIPL/ATF7/ZNF512B,GO_MF,MXI1/YY1/CTCF/HDGF/NACC1/ZNF219/SKI/ZNF205/ZBTB7B/ZBTB7A/ZBTB16/CC2D1A/ZBTB17/ZEB2/ERF/POU6F1/ASCL1,17
GO:0003779,actin binding,337,0.3682397829311411,2.0317660612252726,8.163308961491385e-11,7.734735241013088e-9,6.0365521531028406e-9,3173,"tags=40%, list=26%, signal=31%",S100A4/FLII/MYOT/ANLN/COBL/HDGF/PICK1/TPRN/CORO1C/KLHL17/GAS2L1/MTSS2/SMTN/INPPL1/EZR/CLMN/DBN1/VASP/TMEM201/KLHL2/TNS1/CROCC/FMNL2/NF2/SPIRE1/LIMCH1/DIXDC1/ITPRID2/CORO7/PLEC/ABL1/IQGAP1/MYO9B/ABL2/CAMK2B/BCL7B/SETD3/MIB2/KLHL5/PDLIM7/CXCR4/TLN1/WIPF2/MYO10/PPP1R9B/SSH2/GSN/CALD1/HIP1R/KPTN/ENAH/MYO18A/HIP1/NEBL/FAM107A/DAAM2/SSH3/VASH1/WHAMM/ACTN4/TWF1/WASH6P/RDX/ERMN/AIF1L/FHOD1/BIN1/SPTBN1/ITGB1/SYNE2/ADD1/PLEKHG3/MICAL3/TPM2/SSH1/LSP1/MYH3/MYO1E/LASP1/DST/FXYD5/CORO1B/MYO1C/FHL3/MTSS1/FMNL3/DIAPH1/NEXN/MYRIP/MICALL2/RAI14/MYH9/HNRNPU/MAP1A/CGN/PARVA/SHTN1/MYBPC1/SHANK3/PHACTR3/MACF1/MYO1D/TRIOBP/AFDN/CTNNA1/MRTFA/MYH7B/AMOTL2/ARPC5/NOS3/P4HB/SNTA1/ADCY8/SHROOM1/KCNMA1/WASF3/WASF2/PFN1/COTL1/EPB41L1/EGFR/PARVG/FGD4/MYO1F/ARPC1B/INO80/ABI3/MAP1B/ADD3/DAG1/LUZP1/SPTBN4/PAWR/PPP1R18/ABLIM1,GO_MF,S100A4/FLII/MYOT/ANLN/COBL/HDGF/PICK1/TPRN/CORO1C/KLHL17/GAS2L1/MTSS2/SMTN/INPPL1/EZR/CLMN/DBN1/VASP/KLHL2/TNS1/CROCC/FMNL2/NF2/SPIRE1/LIMCH1/ITPRID2/CORO7/PLEC/ABL1/IQGAP1/MYO9B/CAMK2B/BCL7B/SETD3/MIB2/KLHL5/CXCR4/TLN1/CALD1/HIP1/VASH1/AIF1L/ITGB1/PLEKHG3,44
GO:0016874,ligase activity,141,-0.44723828593769505,-2.2616060300629637,9.387096406366617e-10,6.468562796387177e-8,5.0483714644765925e-8,3462,"tags=48%, list=28%, signal=35%",SUCLG2/CARS1/ASNSD1/ATP6V0C/RTCB/ADSS2/RIMKLA/SLC27A4/NAPRT/DIP2A/GARS1/EPRS1/ATP5PD/ATP5PO/MOCS3/PARS2/GCLM/ATP5MF/PFAS/TARS2/DPH6/ATP5F1B/DALRD3/YARS1/LIG3/WARS1/NARS1/YARS2/ATP5F1A/MCCC1/FARS2/MTHFD1L/FARSA/LIG4/CTPS2/SUCLA2/UBA6/RARS2/SARS1/ACSL3/WARS2/NAE1/UBA5/RTCA/GATB/KARS1/ASS1/GART/ATP5F1C/TTLL1/ACSL4/ASNS/FARSB/HARS2/RARS1/AARS2/IARS1/ATP5PF/ACSL6/LARS1/MTHFD1/SUCLG1/PPCS/EARS2/MCCC2/GSS/PCCB/ATP5PB,GO_MF,KARS1/GART/ACSL4/FARSB/RARS1/LARS1/MTHFD1/SUCLG1/EARS2/MCCC2/GSS/PCCB/ATP5PB,13
