ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,Category,Validated_Genes_Found,n_Validated
GO:0016055,Wnt signaling pathway,350,0.37737526069170557,2.045737128490327,3.205765542412938e-11,6.421800705637199e-8,4.8415805614426936e-8,2572,"tags=37%, list=21%, signal=31%",DAB2IP/AXIN1/FRAT2/FRAT1/PAF1/G3BP1/NFKB1/BCL9L/CSNK1G2/TLE4/JUP/GPC4/WNT7A/SDHAF2/MITF/FZD9/DIXDC1/PTPRU/FZD1/DVL1/DKK3/PTK7/MARK2/GID8/LZTS2/PIAS4/FZD7/CTNND2/PPM1B/RSPO3/BCL7B/TAX1BP3/SOX10/PPM1A/VANGL2/EP300/NOG/USP34/CELSR3/FAM53B/WWOX/SKI/SMAD4/WWTR1/TCF7L1/KLF15/GPRC5B/RBPJ/SFRP2/ABL1/FBXW4/SOX13/CYLD/ZEB2/PBXIP1/SALL1/COL6A1/ZRANB1/SMAD7/GNAQ/CCNY/CHD8/MED12/TGFB1I1/CDC73/FOXO1/TGFB1/SFRP1/CDH2/HBP1/DVL3/NOTCH1/LRP4/CTDNEP1/WNK1/TLE5/NFATC1/FUZ/NXN/JRK/STK11/FBXW11/STK4/TBL1X/CALCOCO1/ADNP/TLE1/BMAL1/MLLT3/WNK2/BRD7/EGFR/DAAM2/AXIN2/CSNK1D/DACT3/PPM1N/DAPK3/LRP6/PYGO2/PPP1CA/DDX3X/AMFR/AMER2/RACK1/PRICKLE2/GRK6/ZNF703/FOXO3/WLS/FZD8/RNF220/APC2/HIC1/NFATC4/TIAM1/YAP1/MACF1/TNKS2/SOX2/FGFR2/CUL3/RNF146/FZD6/USP47/VGLL4/KANK1/ILK/CAV1/NDP/PSEN1,GO_BP,DAB2IP,1
GO:0042063,gliogenesis,276,0.3796541236659697,2.0069141214649346,3.846314026409374e-9,1.6089131572470411e-6,1.2130059813813142e-6,3337,"tags=44%, list=27%, signal=33%",DAB2IP/DTX1/PPP1CC/MECP2/KCNJ10/PICK1/SUN2/RAF1/ADORA2A/NAGLU/CCDC85C/DUSP10/DLG5/CSK/POU3F2/NFIB/PHGDH/PLEC/SOX10/NOG/CRKL/NF2/SKI/PTPN11/KLF15/SLC45A3/ABL1/SOX13/ABCA2/PRX/NFE2L1/ZEB2/RELA/CSF1/CLU/COL6A1/MAP2K2/MED12/TGFB1/CDH2/TTBK1/NOTCH1/MYCN/TSPO/GFAP/FYN/LAMB2/ERBB3/OLIG1/PFKFB3/SOX8/ASCL1/PARD3/FOXG1/NR3C1/CXCR4/GRN/MAPK3/SMO/ID4/MYRF/ADGRG1/DAAM2/AKT1/E2F1/EIF2B2/SCRIB/DLL1/DAG1/PAX6/NFIA/CDKN2C/PALS1/TGFB2/OLIG2/GPR37L1/SLC7A5/SOX6/WASF3/GPM6B/SOX2/CERS2/LPAR1/CNP/MMP14/ILK/EMX1/NR1D1/CNTN2/NDP/PSEN1/BOK/PRKCH/NR2E1/ZMIZ1/SIRT2/QKI/TREM2/VCAN/RHOA/CCL2/TAL1/RNF7/NAB1/HDAC1/BIN1/STAT3/LRP1/LAMA2/PLP1/ARHGEF10/MAPK1/APCDD1/RRAS2/LRP2/NDRG1/PRDM8/IL34/VIM/EPM2A/SYNE2/FA2H,GO_BP,DAB2IP/DTX1,2
GO:0045165,cell fate commitment,163,0.4129737631719508,2.046797680132348,1.3098335297544477e-7,2.1916134619851418e-5,1.652320528481821e-5,2973,"tags=44%, list=24%, signal=34%",PAF1/CHD4/MBD3/BMPR1A/WNT7A/MITF/POU3F2/SMAD2/DLL4/NFIB/GAS1/FZD7/FKBP8/EP300/BCL2/HEY2/SMAD4/RBPJ/SFRP2/ZNF521/SOX13/CYLD/NFE2L1/GATAD2A/TGFB1I1/CDC73/SFRP1/NOTCH1/CHD3/ACVR1/OLIG1/NOTCH4/GATAD2B/SOX8/SUFU/ASCL1/FOXG1/EYA2/SMO/FEZF2/TBX3/PRDM11/KDM6B/DLL1/PTCH1/TBX6/CASP3/PAX6/NFIA/MTA1/TGFB2/OLIG2/SOX6/TCF3/APC2/ARHGEF2/STAT5A/SOX2/FGFR2/NOTCH3/ITGB1/SOX5/PSEN1/BCL11B/NR2E1/BRD4/NOTCH2/NR2F2/RHOA/TAL1/HDAC1/IFRD1,GO_BP,,0
GO:0033108,mitochondrial respiratory chain complex assembly,93,-0.45501553264457195,-2.087584101509498,8.224208494635122e-7,1.0118195333252564e-4,7.628398962825642e-5,2067,"tags=37%, list=17%, signal=31%",NDUFAF5/SCO1/UQCC6/PET117/NDUFC2/COA5/TTC19/SDHAF1/SDHAF3/FASTKD3/PET100/ACAD9/AIFM1/CEP89/COA3/SDHAF4/NDUFAF7/TMEM126B/IMMP2L/UQCC1/OXA1L/HIGD1A/UQCC2/TMEM223/NDUFA6/COA1/NDUFS1/FOXRED1/ATPAF1/LYRM7/DMAC1/NDUFAF3/COX18/CHCHD7,GO_BP,,0
GO:0017004,cytochrome complex assembly,42,-0.5672806675922638,-2.221407616062983,7.826844569028582e-6,5.196776322578819e-4,3.917999386601442e-4,2013,"tags=43%, list=16%, signal=36%",SCO1/UQCC6/PET117/SLC25A46/COA5/TTC19/FASTKD3/COX10/PET100/CEP89/COA3/UQCC1/UQCC2/TMEM223/COA1/LYRM7/COX15/COX18,GO_BP,,0
GO:0045446,endothelial cell differentiation,82,0.4682043492305075,2.0515822426398334,7.596447428817309e-6,5.196776322578819e-4,3.917999386601442e-4,3182,"tags=45%, list=26%, signal=34%",RAPGEF1/VEZF1/EZR/RAP1A/FZD1/PPP1R16B/HEY2/SMAD4/RBPJ/TJP2/ATOH8/NOTCH1/ACVR1/NOTCH4/GPX1/RDX/RAPGEF3/IKBKB/S1PR3/ADD1/KDM6B/DLL1/TIE1/CLDN5/ARHGEF26/CCM2/TJP1/HAPLN2/ZEB1/NDP/FOXJ2/NR2F2/AMOTL2/ROCK1/S1PR1/BTG1/AFDN,GO_BP,,0
GO:0021510,spinal cord development,65,0.48662983469445775,2.063857736569158,1.1954578131649781e-5,7.463582138013587e-4,5.627009596610015e-4,2142,"tags=42%, list=17%, signal=35%",GIGYF2/MDGA1/SOX12/NPFF/DLL4/PHGDH/NOG/CLN8/SOX13/NFE2L1/MED12/MPST/NOTCH1/PBX3/SUFU/GDF11/ASCL1/MDGA2/ABT1/SMO/DAAM2/DLL1/PTCH1/PAX6/OLIG2/SCYL1/SOX6,GO_BP,,0
GO:0035329,hippo signaling,50,0.5126940369761175,2.0374331357791697,3.448763147323221e-5,0.0015170412174494374,0.0011437410791747334,2440,"tags=40%, list=20%, signal=32%",WWC1/TEAD2/WWC3/DLG5/MOB3B/TEAD1/NF2/WWTR1/MAP2K3/MAP4K4/SIRT1/AMOT/SLMAP/STK4/WTIP/STRN4/FRMD6/CORO7/YAP1/VGLL4,GO_BP,,0
GO:0070849,response to epidermal growth factor,48,0.5237656967068431,2.0572447195257766,3.967365013549161e-5,0.001611212412784091,0.0012147394563713119,1756,"tags=35%, list=14%, signal=31%",DAB2IP/GIT1/INPP5K/SPG21/MCM7/GAREM1/PTPN11/PLCG1/MED1/PPP1R9B/ASCL1/MAPK3/ZFP36L1/EGFR/SNX6/AKT1/STAT5B,GO_BP,DAB2IP,1
GO:0035924,cellular response to vascular endothelial growth factor stimulus,55,0.49439530619515276,2.0228526570836745,8.43249759579517e-5,0.0027133182648623995,0.002045648809473873,2795,"tags=47%, list=23%, signal=37%",DAB2IP/PIK3CD/MT1G/DLL4/GAS1/GAB1/MAPKAPK2/MAP2K3/RELA/PDGFRB/NOTCH1/VEGFB/ADGRG1/AKT1/PGF/MYO1C/DLL1/ITGA5/CADM4/SPHK1/PRKD1/ITGB1/ATP2B4/PIK3CA/EMILIN1/NR2F2,GO_BP,DAB2IP,1
GO:0010257,NADH dehydrogenase complex assembly,35,-0.5362284640829381,-2.0127280870811077,2.1248217913452558e-4,0.004778564275912476,0.0036026972761009544,3390,"tags=54%, list=27%, signal=40%",DMAC2/TMEM126A/NDUFAF1/TMEM70/NDUFS4/BCS1L/NUBPL/NDUFAF5/NDUFC2/ACAD9/NDUFAF7/TMEM126B/OXA1L/NDUFA6/COA1/NDUFS1/FOXRED1/DMAC1/NDUFAF3,GO_BP,,0
GO:0030261,chromosome condensation,22,0.6329465698424273,2.037602188169485,2.229253309922659e-4,0.004986613152623787,0.003759551318057014,1814,"tags=41%, list=15%, signal=35%",AKAP8/GPER1/BAZ1B/CHMP1A/ACIN1/NCAPD2/NCAPG2/AKAP8L/PHF13,GO_BP,,0
GO:0006312,mitotic recombination,20,-0.6248563821632035,-2.0354266141173585,6.165443656667156e-4,0.009551870672532856,0.007201430485526237,1319,"tags=30%, list=11%, signal=27%",ERCC1/MSH3/ERCC2/MSH2/RAD51C/MLH1,GO_BP,,0
GO:0008134,transcription factor binding,497,0.37787473263493354,2.0878479073076504,5.140602871327083e-16,3.8965769764659286e-13,3.127651010133741e-13,2582,"tags=35%, list=21%, signal=29%",SETD1A/YY1/HIRA/CREBBP/FBL/HCFC1/SMARCD3/ZMYND8/CTCF/DAXX/CBX5/CHD4/FOXO4/TFDP2/AKAP8/DCAF1/NFKBIA/NFKB1/NCOA1/HDGF/WFS1/USF2/MAP3K10/TLE4/PADI2/JUND/KEAP1/TADA3/LMO3/TEAD2/JUP/FIZ1/EBF4/SETD3/HDAC4/SMAD2/MED25/CGGBP1/ZBTB7A/CREB3/ENO1/AIP/RXRA/ZBTB16/SOX10/KAT5/EP300/BCL2/CRKL/WIZ/HEY2/SP1/ARID1A/SKI/ZNHIT6/SMAD4/MAX/RBPJ/TAF4/ZBTB17/PURA/MED13/UBXN7/ZNF644/NFYB/INTS13/SIRT1/MED1/MAVS/PBXIP1/RELA/KAT6A/DOT1L/MED16/KDM3A/CTDP1/PKN1/SMARCA1/MED12/TGFB1I1/ATOH8/RORA/VHL/PRDM16/PTMA/NCAPG2/SOX8/PARP1/ASCL1/NFATC1/SYVN1/FLYWCH1/EHMT1/NR3C1/TCF12/ELK1/NCOA6/PRMT2/MAPK3/THAP7/STK4/ID4/TLE1/BRF1/BMAL1/FAM89B/ID3/ZNF653/TBX3/HIPK2/ATF4/SMARCB1/SNW1/E2F1/ADD1/STAT5B/SRARP/EEF1D/LMO1/DAPK3/RFX5/DLL1/ARID5A/TFDP1/PSMC5/REST/PCNA/CD34/ELOB/NCOR2/TBX6/DDX3X/PAX6/NFIA/TOB2/CPNE1/CRY1/SPEN/CRTC3/ZNF618/BCOR/CNOT2/MTA1/BRMS1/RAD21/ZNF703/FOXO3/PPARA/SREBF1/TCF4/RPS3/TCF3/FOXF2/NSD1/YAP1/GMNN/ACTN4/STAT5A/TFAM/COMMD7/KAT8/KAT2B/PHF1/HDAC5/CEBPG/VGLL4/ZBTB43/HNRNPU/TRIP6/NR1D1/ETS1/TRIB2/BHLHE41/STK36/CTBP2,GO_MF,SETD1A/YY1,2
GO:0001216,DNA-binding transcription activator activity,241,0.46553790188485444,2.4054007513289046,1.0294919011947716e-15,3.9017743055281846e-13,3.1318227310030423e-13,2815,"tags=45%, list=23%, signal=35%",YY1/ZNF71/THAP11/SOX12/MTF1/FOXO4/TFDP2/SALL2/E2F4/NFKB1/ZBED1/NFIC/USF2/VEZF1/JUND/EBF4/HDAC4/ZFX/MITF/POU3F2/ZNF212/SMAD2/NFIB/ZNF580/CREB3/ZNF143/ZBTB7B/PRDM4/ZBTB16/PLAGL2/CREBRF/SOX10/TFEB/TEAD1/SP1/SMAD4/KLF15/RBPJ/ZBTB17/NFYB/FOXJ1/NFE2L1/ZEB2/RELA/MAFF/RFX2/GABPA/NEUROD2/FOXO1/CSRNP1/TFE3/MYCN/PBX3/KLF13/PRDM16/NFATC1/ELK3/NR3C1/TCF12/ELK1/ZSCAN21/ZNF24/ELF1/GMEB1/MSX1/FEZF2/TBX3/ATF4/E2F1/ZNF395/STAT5B/ZNF784/IRF2/RFX5/MZF1/TFDP1/PAX6/NFIA/ZNF175/BACH1/FOXO3/PPARA/FOXK2/SREBF1/TCF4/TCF3/FOXF2/KLF7/STAT5A/SOX2/ELK4/HDAC5/CLOCK/CEBPG/ETS1/BCL11B/RFX4/ZNF292/NR2E1/SOX21/ATF1/NFATC3/MAFG/ZNF639/ZFAT/GLIS1/FOXJ2/USF3,GO_MF,YY1,1
GO:0003682,chromatin binding,464,0.3731438849659279,2.05275145046656,5.09356316544496e-14,9.6523021985182e-12,7.74757765691365e-12,2763,"tags=37%, list=22%, signal=30%",CIC/YY1/STAG1/HIRA/CREBBP/RERE/HCFC1/SMARCD3/PCBP2/CTCF/SSRP1/PAF1/CBX5/MECP2/SUPT6H/CHD4/FOXO4/BRD3/E2F4/NFKB1/AHDC1/NCOA1/SAMD1/MBD3/POLA1/ING2/NCOA5/GPER1/TLE4/SMC1A/ZNF609/POLG/ZFX/PHF19/MITF/SUPT5H/ATXN1L/TADA2B/NELFA/TRIM28/SMAD2/POLD1/STAG2/MSL2/CREB3/ATRX/WAC/SOX10/KAT5/MSH6/EP300/PHC2/PHF21A/ARID1A/SMAD4/RBPJ/TNRC18/NUP62/SIRT1/MED1/NFE2L1/URI1/NUPR1/RELA/KAT6A/CBX8/SIRT7/CENPB/GABPA/NIPBL/KDM3A/CHD8/UPF1/PKN1/SMARCA1/MED12/UBTF/FOXO1/NAP1L4/RCC1/NOTCH1/CHD3/SET/REPIN1/RNF20/MLLT1/KDM3B/GATAD2B/PARP1/KAT6B/ASCL1/ASXL2/UXT/NR3C1/ELK1/BMI1/NCOA6/DNAJC2/CALCOCO1/ADNP/RNF168/MLLT3/PHF10/FEZF2/ATF4/PRDM11/EGFR/SMARCB1/CHD1/STAT5B/KDM6B/PHF13/PYGO2/ARID5A/SHMT2/SMARCC2/SETD7/REST/PCNA/DNMT1/NCOR2/YBX1/PAX6/NKAPL/NFIA/BAP1/DHX30/PWWP3A/ZC3H4/NAP1L1/MTA1/HMGN5/RAD21/SAP30L/FOXO3/SREBF1/ING5/NSD1/PHF8/POLE/YAP1/SMC3/GMNN/ACTN4/TFAM/ELK4/KAT8/KAT2B/PHF1/HDAC5/GRWD1/CLOCK/ZEB1/SMARCAD1/HNRNPU/CENPS/SMC2/SMARCD2/TGIF1/IKZF5/SMARCC1/POLE3/BRD4/ASXL1/RNF8/CHD7/APBB1/PCGF1/ZIC2/SIRT2/NUCKS1,GO_MF,CIC/YY1,2
GO:0140297,DNA-binding transcription factor binding,403,0.38539421624787396,2.0958627930543225,1.237047902974759e-13,1.8753646209097343e-11,1.5052919745671803e-11,2349,"tags=33%, list=19%, signal=28%",SETD1A/YY1/HIRA/CREBBP/HCFC1/SMARCD3/ZMYND8/DAXX/CBX5/CHD4/FOXO4/AKAP8/DCAF1/NFKBIA/NCOA1/WFS1/USF2/MAP3K10/TLE4/PADI2/JUND/KEAP1/TADA3/LMO3/JUP/FIZ1/EBF4/SETD3/HDAC4/SMAD2/MED25/CGGBP1/ZBTB7A/CREB3/AIP/RXRA/SOX10/KAT5/EP300/BCL2/CRKL/HEY2/SP1/ARID1A/SKI/SMAD4/MAX/RBPJ/TAF4/ZBTB17/PURA/MED13/UBXN7/NFYB/INTS13/SIRT1/MED1/MAVS/PBXIP1/RELA/KAT6A/DOT1L/MED16/KDM3A/CTDP1/PKN1/SMARCA1/MED12/TGFB1I1/ATOH8/VHL/PRDM16/PTMA/NCAPG2/SOX8/PARP1/ASCL1/NFATC1/SYVN1/TCF12/ELK1/NCOA6/PRMT2/MAPK3/STK4/ID4/TLE1/BMAL1/ID3/ZNF653/TBX3/HIPK2/ATF4/SMARCB1/SNW1/E2F1/ADD1/STAT5B/SRARP/EEF1D/LMO1/DAPK3/DLL1/ARID5A/TFDP1/PSMC5/REST/PCNA/CD34/NCOR2/TBX6/NFIA/TOB2/CPNE1/CRY1/SPEN/CRTC3/BCOR/MTA1/BRMS1/RAD21/ZNF703/PPARA/RPS3/TCF3/NSD1/YAP1/GMNN/ACTN4/STAT5A/COMMD7/KAT8/KAT2B/HDAC5,GO_MF,SETD1A/YY1,2
GO:0001217,DNA-binding transcription repressor activity,187,0.4505582172699263,2.2499327056774034,2.338482303724741e-11,2.9542826437055893e-9,2.3713031079875443e-9,3274,"tags=49%, list=26%, signal=36%",YY1/MXI1/CTCF/NACC1/THAP11/NFKB1/HDGF/ZNF205/ZBTB34/ZNF219/ZBTB14/MITF/NACC2/ZBTB12/ZBTB7A/ENO1/ZBTB7B/ZBTB16/HEY2/SKI/MAX/ZBTB17/PURA/SOX13/ZBTB5/NFE2L1/ZEB2/RELA/SALL1/E2F6/ZNF512B/FOXO1/ZGPAT/PRDM16/NR2F1/ASCL1/CC2D1A/ELK3/NR3C1/ERF/MSX1/FEZF2/TBX3/POU6F1/ZFHX3/MZF1/ZBTB45/REST/ZBTB20/CC2D1B/ZBTB46/PAX6/ZNF175/BACH1/ZNF263/FOXO3/PPARA/FOXK2/SOX6/TCF3/HIC1/MAFK/NFATC4/FOXP4/ZNF668/ZEB1/ZBTB2/NR1D1/BHLHE41/BCL6B/TGIF1/IKZF5/NR2E1/NFATC3/TRPS1/NR2F6/ZNF692/NR2F2/ZNF202/SP2/AEBP1/JDP2/FOXP2/ZNF350/NFIL3/THAP1/KLF16/GLIS2/ETV3/ZNF148/ESRRA,GO_MF,YY1/MXI1,2
GO:0001227,"DNA-binding transcription repressor activity, RNA polymerase II-specific",181,0.45935215021880693,2.28160158019016,3.2107422706480574e-11,3.476775201644611e-9,2.7906902743377097e-9,3581,"tags=53%, list=29%, signal=38%",YY1/MXI1/CTCF/NACC1/THAP11/NFKB1/HDGF/ZNF205/ZBTB34/ZNF219/ZBTB14/MITF/NACC2/ZBTB12/ZBTB7A/ENO1/ZBTB16/HEY2/SKI/MAX/ZBTB17/PURA/SOX13/ZBTB5/NFE2L1/ZEB2/RELA/SALL1/E2F6/ZNF512B/FOXO1/ZGPAT/PRDM16/NR2F1/ASCL1/CC2D1A/ELK3/NR3C1/ERF/MSX1/FEZF2/TBX3/POU6F1/ZFHX3/MZF1/ZBTB45/REST/ZBTB20/CC2D1B/ZBTB46/PAX6/ZNF175/BACH1/ZNF263/FOXO3/PPARA/FOXK2/TCF3/HIC1/MAFK/NFATC4/FOXP4/ZNF668/ZEB1/ZBTB2/NR1D1/BHLHE41/BCL6B/TGIF1/IKZF5/NR2E1/NFATC3/TRPS1/NR2F6/ZNF692/NR2F2/ZNF202/SP2/AEBP1/JDP2/FOXP2/ZNF350/NFIL3/THAP1/KLF16/GLIS2/ETV3/ZNF148/ESRRA/ZBTB6/GTF2IRD1/SP3/DEAF1/FOXP1/MLXIPL/BCL6,GO_MF,YY1/MXI1,2
GO:0003713,transcription coactivator activity,256,0.38661189724475986,2.009329837804067,4.1932716106238905e-9,3.5316665342810105e-7,2.83474969700656e-7,2890,"tags=41%, list=23%, signal=32%",DTX1/CREBBP/RERE/HCFC1/TRIM8/SMARCD3/DAXX/SRCAP/ARRB1/ZBED1/NCOA1/BCL9L/WWC1/JUND/TADA3/LMO3/JUP/FIZ1/GPS2/SETD3/TADA2B/TRIM28/KMT2D/UBE2L3/LPIN2/AIP/KAT5/EP300/LPIN1/TAF6L/ARID1A/WWOX/WWTR1/PSMC3IP/NFKBIB/PMF1/MED13/ABL1/SIRT1/MED1/NUPR1/PBXIP1/KAT6A/DOT1L/MED16/SSBP3/PKN1/MED12/TGFB1I1/ATN1/NOTCH1/PHF2/MAML1/RNF20/ZXDC/NOTCH4/PRDM16/MED13L/KAT6B/USP21/PQBP1/CNOT6/NCOA6/ABT1/PRMT2/MED26/CALCOCO1/NIBAN2/BRD7/HIPK2/SMARCB1/SNW1/RRP1B/SERTAD1/KMT2C/LMO1/SERTAD2/SMARCC2/BIRC2/CRTC3/MTA1/MRTFA/YAP1/ACTN4/KAT8/KAT2B/YAF2/TRIM62/TAF5L/SMARCD2/CTBP2/SMARCC1/BRD4/ASXL1/NOTCH2/APBB1/ZMIZ1/ATXN7L3/NUCKS1/QKI/TRIP4/HYAL2/TRIM5/BRD8,GO_MF,DTX1/KMT2D,2
